Class	Name	MPIMP-ID	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 60h	Spikelet_Anjali Heat & drought EGF Rewatering 60h	Spikelet_Anjali Heat & drought EGF Rewatering 60h	Spikelet_Anjali Heat & drought EGF Rewatering 60h	Spikelet_Anjali Heat & drought EGF Rewatering 60h
Polyols	Threitol	A149002-101	2.031816429	3.01121854	2.135579345	1.239201005	1.59498726	1.475031595	1.061572995	1.506191029	1.675752221	1.160780816	1.404623723	1.148657507	1.233958548	1.684950075	1.079134933	1.25450331	1.448460454	2.010555209	1.2883479	0.967619336	2.42754881	2.002517093	1.414673541	1.347746929	1.608969711	1.531025218	1.416737144	1.808309458	1.382174618	1.489707598	1.105080209	1.406073518	2.308594573	1.150527788	1.059293766	2.465541112	0.874701458	1.008696852	1.355666048	1.775326131	3.199218663	3.44033649	2.365285035	2.730574232	2.186104972	1.557896009	2.751556218	2.90200785	2.978153438	2.031355295	1.632867746	1.879336046	1.686570376	1.976468926	2.211666192	3.079264643	3.664370851	3.063339697	2.787244565	2.715649106	2.876118564	2.229049179	3.331892015	2.307250616	1.511187762	2.403215197	2.820399171	2.825831854	2.053564509	1.586713093	3.145071183	1.914549654	2.002790894	2.093298053	1.505729889	1.609569814	2.024777357	1.421170477	1.820775169	0.910107166	2.669286539	2.407534685	2.480902674	2.890898033	2.025741036	3.07610585	2.098992962	2.917118316	2.402292259	2.869315302	1.963286876	2.900594639	2.777770708	2.651227509	2.089841877	2.484872073	2.450228916	2.643000047	2.685716931	2.111477174	3.254771318	3.231562926	3.684764034	2.681888592	2.929870107	2.132272554	2.320975131	2.353967329	2.789013555	1.936137954	2.187091406	2.253027764	2.434183778	2.031561145	2.191665451	1.661222836	1.603980738	1.624839123	1.278759453	1.301724097
Polyols	Xylitol	A171001-101	1.292007843	1.233186939	0.528433688	0.435375428		1.778991507		0.39971891	0.390077131		0.594024643	0.486538191		0.658496686		0.487408813	0.388244193		0.435696919	0.463268584	1.116059233						0.457138387		0.495763864	0.490830606	0.681980042	0.738497069	1.105341126	0.658875283	0.71225115	0.831729651	0.43843525	0.450395249	0.4373785	0.907295354	1.704340281	1.703587527	1.577772464	1.490060946	1.023902522	0.568276014	1.586687955	1.566652815	2.155661767	0.808241686	0.438836915	0.646500301	0.865326056	0.814941246	0.488707874	1.373775923	2.339489082	0.874383334	0.841869139	1.302316731	1.921323368	1.363433054	1.271402962	1.445543985	0.776218511	2.266315065	2.643412789	2.591715665	1.459833282	1.070479413	1.521784703	1.777154295	1.750128578	1.177711271	2.137994856	1.489419158	1.926351671	0.865359677	2.562707397	0.769347821	0.379143435	0.690777942				0.451565148		0.64439367	0.553676023	0.582321121	0.520591105	0.640278177	0.616145787	0.592839813			0.813115183	0.734279364		0.532032982	0.460076412	0.524592077		0.394653918	0.434389437	0.378363818				0.593690786	0.466716918	0.444579161		0.493262921			0.562687043	0.626657644	0.77798338	0.513607955
Sugar Conjugates	4-Hydroxyphenyl-beta-glucopyranoside	A258002-101	0.558963388	0.603099084	0.917396094	0.761055013	0.691617814	0.96106494	0.582592291	1.18576734	0.714383589	0.437164955	0.641879876	0.448110554	0.459545362	0.802736087	0.45498161	0.628512721	0.662742219	0.764242095	0.512808629	0.64181523	0.604057624	0.655774378	0.582177868	0.580808795	0.514551546	0.862819838	0.901793707	0.794397614	0.712079813	0.884337834	0.485062854	0.588610807	0.983539948	0.658663742	0.703998031	0.511590651	0.402234889	0.490020479	0.603951403	0.592433134	11.17778063	14.54034986	8.567157493	8.750788257	15.30276465	10.59280378	8.52279402	11.4649124	7.484112937	8.546110856	9.791651653	7.667392055	10.15786477	11.2786237	12.66445823	6.463919288	4.866361515	8.121926836	7.128642187	4.944661712	7.569633656	7.090561791	14.35213617	8.14486356	14.55605407	8.753597532	13.77870308	13.07605779	11.87305346	12.37773362	8.621875561	6.595906936	8.552185532	11.93985003	7.234037625	10.9773622	8.799745305	7.701554118	6.935332615	6.244870691	0.307547881	0.275087805	0.277951935	0.559205956	0.227683259	0.376249484	0.441987656	0.390980187	0.383867038	0.355089998	0.377378698	0.626214777	0.502631471	0.381182764	0.371213989	0.516959987	0.219519314	0.310115672	0.392352447	0.338427608	0.542369463	0.56477207	0.708624207	0.411394916	0.448666088	0.419710638	0.587213965	0.410197218	0.476517828	0.361718067	0.355167739	0.474300843	0.437990461	0.433498829	0.396962317	0.365532745	0.391512828	0.366511831	0.509155451	0.275009634
Sugar Conjugates	Indol-3-yl-glucoside, beta-	A282006-101	0.456786422	0.678177479	0.673891035	0.456551665	0.470621994	0.708561924	0.567358445	0.701508662	0.382073858	0.461223304	0.604263107	0.373022562	0.354630509	0.692794821	0.297447974	0.449967875	0.377187195	0.680369399	0.296558284	0.311920278	0.426021511	0.484945999	0.289508815	0.268679117	0.33144383	0.322648288	0.328151161	0.48537545	0.362388563	0.515829508	0.229363544	0.307595977	0.69820964	0.269852569	0.315031959	0.447348725	0.251326363	0.271804986	0.261059592	0.352646752	1.598667131	1.408451111	1.243468856	0.518969225	0.796346461	0.460534334	0.774561788	1.04374239	1.290691555	0.451678754	0.54343613	0.386696391	0.429039026	0.493432806	0.490847908	0.742947397	0.645425216	0.919428346	0.410545923	0.444568599	1.58132017	1.293516727	0.712410771	0.775696818	0.484703761	1.249331948	1.355656504	1.436416755	1.033309015	0.462535556	0.846575898	0.854751945	1.134664614	0.750163427	0.477253647	0.753056135	0.810381449	0.595085307	1.153996022	0.582997156	0.480671497	0.364266618	0.294834455	0.38095891	0.285447174	0.28894722	0.270444573	0.478756713	0.275013148	0.350182016	0.296048054	0.786148218	0.336843053	0.262817115	0.228138796	0.16158489	0.181124913	0.281681897	0.194931672	0.205939999	0.331349546	0.328114862	0.369991718	0.3529154	0.326073668	0.195670828	0.215881206	0.273121631	0.141671117	0.133045914	0.261025522	0.227805365		0.33821211	0.167473592	0.269813778	0.271783524	0.288406947	0.307537751	0.215138674
Sugar Conjugates	Salicylaldehyde-beta-D-glucopyranoside	A257012-101	0.996268926	1.221616628	1.102975474	1.258268094	1.10012064	0.790769253	1.051586593	1.032245942	0.990690725		0.504231846	0.547098709	0.550082359	0.645901343		0.908400901	0.559578751				0.464306454						0.54613214														1.25712736	1.644179974		0.661438902	1.170343363	0.849958839	0.51529748	1.424251639	0.936535975	0.825973292	0.499163465	0.558519474										0.575136879		0.549443085		0.426242998															0.868392843	0.936072969	0.999797475	0.871718387		0.630181931	0.781870293	0.831314728	0.739087901	0.669584807	0.557856764				0.719349948																									
Sugar Conjugates	Salicylic acid-glucopyranoside	A258003-101	1.227604102	0.633888597	0.977588767	0.658506361	0.643094075	0.711254792	0.682738958	0.789625685	0.460789221	0.417556903	0.728434323	0.465765551	0.458932131	0.981249834	0.437589414	0.962925371	0.83647937	1.215463351	0.585068375	0.72976005	0.632337558	0.895056787	0.674261863	0.573294125	0.575444087	0.73086291	0.567287668	0.578352415	0.649564741	0.757652482	0.477551372	0.578574802	0.9005686	0.600562206	0.560769481	0.394303956	0.325506594	0.464505615	0.642089761	0.456014857	2.788557559	3.402207638	2.883010358	2.239347954	2.386889161	1.836771696	2.074071484	2.991489377	3.064108799	1.849837705	2.137900402	1.976898108	2.23373144	2.008789955	2.159259622	1.436058409	1.778216448	3.049005376	2.599103609	1.917374032	1.412223722	1.238099503	2.212159818	1.425226927	2.808792447	1.396787739	1.900895032	2.047576376	2.350045118	1.956028414	1.836791818	1.235654822	1.488371693	1.971009877	1.310919213	1.75359719	1.53077368	2.452300784	1.871498948	1.235404678	0.343862991	0.348438909	0.322714224	0.499977151	0.359255174	0.449254465	0.390019125	0.644725067	0.475413386	0.348427047	0.400745226	0.517347488	0.431675785	0.326893737	0.390965408	0.494278135	0.281731003	0.264256573	0.360320267	0.257616226	0.416952914	0.435144397	0.396787448	0.339284319	0.369602527	0.251011842	0.359811835	0.348150473	0.293729883	0.262302901	0.294772092	0.361683184	0.378721071	0.296551144	0.446139837	0.326666495	0.234947375	0.228845335	0.328876012	0.211947559
Sugars	Arabinose	A167002-101	1.470658957	1.931623541	1.598280536	1.418246108	1.24699377	1.59390941	1.517832048	1.570168745	1.435142809	1.031775417	1.818966817	1.305359578	1.210164297	2.17518563	1.279150893	1.506707759	1.450954552	1.987775955	1.52750588	1.195185421	2.372772033	1.646299248	1.666194978	1.54132449	1.265298969	1.62404792	1.677852925	1.864568672	1.922206814	1.974538023	2.190986515	1.61636314	4.424913031	1.481366135	2.051950808	2.435414649	1.164050383	1.316090203	1.370536539	2.221799777	1.954026774	2.584836758	6.602602909	1.682464232	1.641557189	1.185944159	1.999085195	2.272122765	3.109029977	1.256956327	1.512264309	1.551221669	1.501629485	1.903159828	1.583660943	3.700086331	2.191694634	1.587175316	1.746470452	1.284357466	6.165815124	5.512478743	2.860929548	4.527014	1.400044833	6.857539612	5.016109514	6.84916059	4.184444326	2.918481973	3.673906334	3.779251427	4.703782224	3.311785045	3.027475746	2.289918791	3.277699482	1.910326175	5.63736426	2.246870392	1.101556113	1.206309644	0.860704536	1.258888855	0.934716258	1.14725531	1.044151423	1.602927989	1.159803218	1.242780513	2.106618864	3.802539123	1.757369608	1.952768794	1.329634958	1.236400612	1.463419114	1.310279537	1.651613959	1.227958744	2.486863797	1.641189897	1.371797478	2.293920942	1.633207512	1.70382883	1.43149578	1.570698578	1.81257732	1.601376539	3.064208237	2.71004405	2.651397211	4.3739627	2.611859234	1.458880554	2.427291384	2.091339444	1.699333372	1.99584208
Sugars	Fructose	A187002-101	2.078519174	1.533726901	2.432190594	2.661609135	1.12033243	2.209171909	2.736761925	3.201431482	2.892551485	2.721225941	1.070554652	2.372868791	0.980177577	1.533705428	0.828468793	1.324807995	0.897435973	0.762010022	1.230083574	0.798467981	0.895308628	0.613750272	0.990278948	0.939125558	1.171134833	0.983615784	1.558344384	1.062336692	1.371000371	1.343600137	0.513544443	0.117821837	0.406324085	0.554071631		1.0853447	0.863665298	0.278280537	0.737367625	1.15358296	2.748105442	4.549559491	2.319501539	1.639335511	1.531407431	1.161617753	1.705274747	2.349081161	4.897497175	0.773975587	1.873671867	1.87601536	2.096315934	1.225299362	1.302356898	1.989185783	2.516835397	0.660156602	0.291910754	1.628791986	2.028962717	2.581169964	1.358211046	1.786865544	0.690356766	1.710319599	1.271836442	1.473424462	1.351745564	0.502120002	0.495154973	0.934221736	1.233987931	0.533767041	1.035618227	0.706697173	0.91880491	0.56118114	1.602322416	0.462877599	0.801870481	1.612859431	0.793680799	1.085627086	0.594934643	0.806699197	0.714174818	0.92910273	0.837356215	0.564486767	0.661255779	1.114475708	0.513198851	0.799290541	0.296257988	0.325935764	0.766088984	1.492883962	0.195907592	0.729225203	0.525773235	0.303007974	0.209982515	0.534186883	0.195758913	0.212632818		0.312120391	0.166001307	0.158017756	0.89369755	0.644143581	0.640461369	0.624789533	0.29616485	0.390094899	0.557972203	0.822177549	0.177729452	0.211526417
Sugars	Glucose	A189002-101	2.310786293	1.250280978	1.982169792	2.784168581	0.818223269	2.120660077	2.369645598	3.245203725	2.362645376	2.103793839	1.339112394	1.802571969	0.762635106	1.45308557	0.610406977	1.875818481	0.734791668	0.782462116	1.283043908	0.551332093	1.089345274	1.015669777	0.939524067	1.005346343	1.248219323	0.913308562	1.454284274	0.983318759	1.28796776	0.798825419	0.580074256	0.198113688	0.320460949	0.635665862	0.158660353	1.141996878	0.774700186	0.201856941	0.8008449	0.791204188	2.198657502	2.4411424	1.949735843	1.14553703	1.162442045	1.105225199	1.127202883	1.474337614	2.03181875	0.598294131	1.026819322	1.591418208	0.987083112	1.117305117	0.751972837	1.012109046	1.083994961	0.567050967	0.170579861	0.50430487	2.399951332	2.460322017	1.285085939	1.600499427	0.525180948	1.232513572	1.222498731	1.358659891	0.906589706	0.439231129	0.45739071	0.862552845	0.859861362	0.532185893	0.70334985	0.662201441	0.491853821	0.387910299	1.102516824	0.250789863	0.658914567	0.769474914	0.466978274	0.543576559	0.293713784	0.460802106	0.447291994	0.586087671	0.520345525	0.287285908	0.512395271	0.746067576	0.400108807	0.423643834	0.256659608	0.31191991	0.462945561	0.734605657	0.197626862	0.46366733	0.593971518	0.385165945	0.318579843	0.349809567	0.366541599	0.339412524	0.322980678	0.323793304	0.294546907		0.413362364	0.379758224	0.392292434	0.490354404	0.258005055	0.381399651	0.516486801	2.52677477	0.238914046	0.094791482
Sugars	Glucose, 1,6-anhydro-, beta-	A172001-101	2.619498414	3.242009424	4.478195106	2.574442114	1.722955366	2.535477289	1.804902231	2.203916342	2.018311828	1.939870532	2.598512313	1.669853113	1.446244944	1.648814511	1.700201606	2.272726941	0.970963705	2.838513627	2.126172592	1.380452943	1.943230284	2.033382859	1.350649586	2.312038993	2.000901574	2.182554848	1.503205696	2.998010868	2.508602926	1.821425626	1.118317058	2.567445085	2.602094401	2.675037895	1.898466792	2.094258245	1.604449343	1.472173621	1.21171484	2.156166676	8.830785907	7.324425754	4.754001483	4.657487032	5.663935513	3.783613616	5.595546801	5.992863717	4.878175057	4.439981935	4.932667881	2.323402883	5.30656685	6.271474967	3.81199407	3.204349356	4.218545469	4.391663319	7.373805194	3.452962572	5.520156823	2.119841325	6.753169964	5.67864652	4.23266662	3.69802129	8.266934514	5.916010198	6.162006996	5.916711532	6.022973723	3.869909725	3.989133049	2.911815579	4.160163459	5.310134761	2.326459998	4.486877615	3.852304958	2.712320203	2.496688221	2.763298157	1.909362894	3.552885397	2.449238748	2.289629606	1.237822967	3.355578582	3.085252828	2.239456799	2.000795709	5.058426292	2.844859059	2.894274944	3.179027719	3.127816239	1.987233591	1.54411175	1.702192294	2.35875155	4.615437824	2.990382958	3.079801318	2.575034049	2.876486131	2.509255168	2.857459616	2.211293579	2.110417855	2.228586668	2.229947361	1.502413614	2.527484652	3.137122862	1.946057818	1.830146961	2.358784879	1.886309425	2.866514279	1.958931952
Sugars	Kestose, 1-	A340003-101	1.154856845	1.276062545	1.410430047	1.140523228	0.815743217	1.12083129	1.008469891	1.834292038	1.60201348	0.609954204	0.735521548	0.981353694	1.009635656	1.407911365	0.676121703	1.355534176	1.58662023	1.277504694	0.78298017	1.3146986		1.932305604	2.069412712	1.412828808	0.833714625	1.425326753	2.232246486	1.691957798	1.600780894	1.703268492		0.313133877		1.132681266	1.67401892	1.242738604	1.144522566	1.843971203		1.099963398	1.097168924	1.71056837	1.264226092	1.028628724	0.936727109	1.576492901	0.654247468	2.919984904	1.232393863	0.743933048	0.968804345	1.484220941	0.652175845	1.13306627	1.044310009		0.467390319	1.169002247		0.776347044	1.842885368	1.981519475	1.564655619	1.305650626	0.716459714	2.079630702	1.228554066			1.432495649	0.868247879		1.429416372	1.45714336	0.751950716	1.685351402	1.486822945	0.966410423		1.707798817	0.831058646	0.707443904	0.581908686	0.635438805	0.528331283	1.030221624	1.372393544	1.509480846	0.702593486	1.217701236	1.628155858	0.498064781			0.386723325		1.343252006	1.41908287	1.270441684		1.713410118	1.09823138	1.477243949	1.471399967		0.955114389	2.151384519		2.010599511				2.418775216	1.390536993	1.126193696		0.650602647	0.923259416		
Sugars	Maltose	A274001-101																																																																																	2.660622075																																							
Sugars	Psicose	A185007-101	0.730605604	1.170287665	0.840657897	0.512658443	0.575994542	0.797382073	0.813473857	0.60363024	0.586242825		0.833445276	0.572764345	0.714368181	0.868027263	0.559716276	0.780624264	0.734113074	1.021761598	0.661308731	0.723951179	0.931696099		0.758216949	0.646395807	0.879730696	0.657307865	0.80166281	0.915794481	0.938576554	0.740044824	0.644803498	0.979395735	1.115141094	0.810542075	0.743198428	0.871367734	0.531627236	0.549176301	0.612962561	0.64191954	0.750902706	1.147085736	0.58187557	0.694458213	0.513727988	0.654983428	0.57698223	0.851201187	0.761775927	0.695950049	0.597406059	0.446793375		0.711918922	0.545522133	0.780063655	0.647524311	1.066942106	1.023821368	0.679624154	0.899215703	0.786928578	1.007265917	0.863570801		0.829790014	1.01103027	1.00227632	0.906891495	0.837592158	1.024195209	0.675158181	0.854597902	0.523790999	0.66182203	0.756077516	0.791468726	0.574953896	0.708964476	0.446375956	0.861801661	0.747172637	0.754095476	0.765090248	0.76546332	1.021043622	0.833910611	0.974900733	0.971808824	0.893628113	0.905291671	1.552702785	1.166308683	1.339211201	0.861169653	0.763159351	0.750070822	0.838665653	0.907023002	0.87697485	1.141409955	1.230519255	1.16930906	1.476378414	1.072613973	0.964423497	1.193453086	1.300702067	1.07914957	1.180575525	1.015903983	0.974437651	0.999968534	0.873053361	1.288489806	1.018816657	0.968591677	1.126451847	0.811568994	1.197829244
Sugars	Raffinose	A337002-101	9.412162692	9.513629792	8.292065825	6.80890935	11.15609455	7.649686429	7.437619129	8.866845151	11.70947837	3.523628921	8.226510452	9.235822159	12.63408068	14.39019599	8.252121125	10.7175924	10.56862439	17.93006263	12.76696564	13.26347839	13.92171128	21.00454336	11.74591298	14.35459026	13.05532399	13.32398625	11.99494675	9.732161019	13.78784756	14.63468503	9.177684492	13.51378357	17.35567857	17.13304086	17.8258274	6.992684547	14.57808814	12.80949967	12.27352215	14.00450638	4.406859738	7.995699314	12.3769861	11.942043	6.717173264	9.673868779	6.864248955	8.62423065	6.20596049	9.242017612	9.30112706	9.541186276	8.385524926	13.78688727	9.154222662	9.386067006	8.920439903	13.92012728	17.28617165	11.85633833	11.13790201	9.672943022	10.30503866	12.14666622	9.684796996	9.280421888	12.65742981	9.465307472	12.72950341	14.88334784	10.13194842	11.19503176	12.1818881	12.48628459	11.31217763	11.53411959	11.17504051	17.76804422	12.58748524	13.96707554	8.627933244	9.391988868	9.053952118	9.450237935	6.930400861	10.03642077	11.25224533	9.195836941	12.52518892	10.32691902	11.17483892	12.03237419	12.36967542	16.94713832	12.99810366	5.274615635	15.14528062	11.41525677	15.34690926	12.30728702	12.17474997	11.60351145	17.35729741	15.21861731	12.00072613	11.48452502	13.68802854	13.27424882	13.98795881	9.341328542	9.533717241	12.83150823	18.14414889	13.6309985	18.22785175	11.99552264	11.42817849	16.0129307	15.69347421	14.40499543
Sugars	Rhamnose	A172002-101	1.842873815	4.140191136	1.63596947	0.761921155		0.877424725		0.828075332	0.634829672		0.948210794	3.351835143	0.448602566	0.977173544	0.648345941	2.372150408	1.073249534	1.738653482	1.266282399	0.616730657	0.986031199	2.04096937	1.512311172	3.326707469		0.808934545	0.830461507	1.931233902	0.975515458	0.975484149	1.534129498	2.755397998	4.310656024	2.833838034	1.509321721	2.186777625	0.79571781	1.292449538	1.132737175	2.243994596	3.917534654	7.802705601	3.789867818	8.320285967	3.02642396	4.144558661	14.88680459	8.116655355	11.22247809	5.923511277	3.84350647	9.771134015	7.855097082	10.1369541	4.733752489	8.582537752	16.12415476	6.123365714	10.33290319	10.51010731	2.536753468	1.995566792	1.823941029	2.167876513	2.732351458	6.241658736	2.707087619	8.69129014	6.078643052	4.77148046	9.151231264	9.827900402	11.09901723	13.47836174	16.73861524	7.467038629	8.176815201	5.520265757	4.210899862	3.864961802	0.953251934	1.864953303	0.680394154	1.3665607		1.260043003	0.751370922	5.753107542	3.241061113	1.063085867	3.852883907	2.398906439	6.583603012	1.986702323	0.529546362	1.860493545	6.716489744	7.002273663	5.407825921	2.926406494	0.94632775	0.786650828	0.869491751	0.795473198	0.560742842	1.052342353	1.028664922	0.675945743	0.628025546	1.046679815	2.480635823	1.614809499	1.441669627	1.2141102	1.353028851	0.700389208	1.543841475	1.302833148	2.087642729	1.270865331
Sugars	Ribose	A168002-101	1.098340958	1.647972905	1.006699129	0.855742072	0.741696831	0.894888304	0.785512489	0.944811531	0.874955546	0.574087918	1.140804687	0.79058364	0.653397804	1.049627148	0.654646815	0.830199848	0.862418391	0.955981787	0.708812492	0.476130636	1.316326066	1.097207904	0.798954096	1.030980406	0.760043505	0.810312832	0.765355499	0.844236169	1.076336535	0.833823505	0.861532228	1.000771451	1.985297592	0.630278479	0.82299364	1.44646988	0.511704428	0.507714569	0.649690465	1.051851418	1.8181861	2.354166362	3.367567745	1.379101543	1.048792842	0.885154431	1.272616446	1.957730326	1.383255993	0.915083534	0.848993994	0.798041288	0.847715017	1.083407165	1.12040936	1.693447353	1.473839405	1.271098821	0.986346301	1.099011401	2.793346753	2.349378597	1.374028244	1.898934836	0.82952229	2.754315438	1.80576254	2.667485536	1.903028652	1.484603316	1.837840855	1.691406287	2.194906871	1.48210219	1.22820549	1.189854378	1.371808459	1.154119985	1.985983277	0.781982944	1.3566587	1.057536302	1.361265667	1.780184338	1.155740172	0.924691774	0.97513013	1.508009287	1.171587506	1.039615074	1.291198842	2.568452544	1.202609314	1.425563865	0.977484692	0.92179736	1.134076095	1.191257985	1.278826491	1.012796393	1.768963307	1.421126979	1.247118586	1.859328998	1.285845709	1.072277467	0.945614979	1.137008962	1.151358293	1.082153758	2.250588193	1.374753953	1.613207807	1.724831169	1.33747333	0.795590004	1.554711574	1.415708834	1.047012645	1.155363072
