Class	Name	MPIMP-ID	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali
MSTs	A285012-101	A285012-101	0.120211266	0.174895942	0.123241585	0.142676484	0.144146185	0.14637125	0.151329558	0.165493675	0.171696607	0.70341697	0.26504991	0.219853569	0.228568305	0.145208597	0.303792709	0.140261554	0.312090376	0.154024476	0.097332996	0.140517823	0.369630522	0.346540593	0.368337008	0.191014772	0.094309805	0.234036346	0.190140167	0.442366026	0.689648133	0.044556985	0.816093843	1.641508369	0.85786027	0.643758977	0.871377678	0.751554084	0.480386957	0.667006345	0.527852576	0.787910775	0.386156048	0.454814045	0.246490607	0.189796473	0.100617146	0.165209345	0.419469815	0.37152147	0.195429667	0.290897693	0.231628599	0.579925019	1.16114505	0.268312198	0.283405513	0.751228185	0.601473794	0.602509935	0.86272286	0.14089312	0.180488312	0.193351353	0.225470751	0.185766084	0.304184596	0.14628422	0.208839439	0.620493062	0.110822911	0.08963501	0.129126066	0.406007316	0.162785336	0.114168762	0.176846679	0.153571867	0.170278294	0.365609354	0.181960523	0.859042862	0.185114331	0.227080531	0.206074605	0.16744161	1.053146067	0.173904669	0.427922069	0.699940305	0.145536462	0.126600397
MSTs	A295006-101	A295006-101	0.97785601	0.920792793	0.874077784	0.794729305	0.720675078	0.863453575	0.988637933	0.964493803	0.904155923	0.771600532	1.545555129	1.144879845	1.167203569	1.012935039	0.959033015	0.962624542	1.15333433	1.251462122	0.893311281	0.97218297	1.565397927	2.052035901	1.40252136	2.017643048	0.631322726	0.962763285	1.117366834	0.996671007	0.974016133	0.433168923	0.771525826	1.854386052	1.025555897	0.883530798	1.20071861	1.078496242	0.525161367	0.830492668	0.909133445	1.127884419	1.128765213	1.143026334	0.857603983	0.805511048	0.928951264	0.904915816	1.397892082	1.300922747	0.910009612	1.193100634	0.879875765	1.670652637	1.0299032	0.96186174	1.19824885	1.508465217	1.042471215	1.087707137	1.93416443	0.793153973	0.751051096	0.805764477	0.813535076	0.761313999	0.955536023	0.735170992	0.787472057	1.013473855	0.414616654	0.655076207	0.688317115	0.93233972	0.711206004	0.61832005	0.927478539	0.797667583	0.658068843	0.695333997	0.914011882	1.138813179	0.881472763	0.97466228	0.797981545	0.821207651	1.229872748	0.493414927	0.690291239	0.898534031	0.312482468	0.689458585
MSTs	A303004-101	A303004-101					0.601524278										3.101264551										0.257983117					0.129039427																				3.430040694						0.192239292					0.565913169	0.679222624	0.731316913	0.664556066	3.054173312	0.628811329	0.769894554	1.056937708	0.479241376	0.768611564	0.65607949	0.795804314	0.630361977	0.659362215	1.100021916	0.831422774	0.592332465	0.760973522	1.205152793		0.57965233	0.584220996	0.784369021	0.453390278		0.754494204	0.546630098	0.533628269	0.290130268	0.840117499
MSTs	A311002-101	A311002-101	0.77347396	0.857496785	0.778039053	0.684079423	0.588132735	0.938201845	1.135933278	1.803915249	1.018390511	0.384264847	1.449006881	1.407036623	1.348143194	1.228889929	0.769409912	0.744629223	0.976666485	0.697135141	0.542171031	0.729915904	1.283026071	1.147489906	2.990325679	1.255813458	1.186659093	1.043347046	0.892181903	3.01294853	2.269157565	0.710685272	0.733234304	1.264395498	0.637014875	0.647556126	0.827371103	1.163004368	0.53465854	0.840938967	0.828232047	1.128073571	1.072428862	0.962450132	1.093930403	0.930737253	0.760977546	0.77881454	1.206591681	1.448994084	1.093542641	0.750428547	0.965848104	1.389204195	1.194429499	0.828230734	1.085290572	4.530611938	3.296899409	0.986274935	1.552842624	0.574199346	0.8411485	0.897432307	1.013419919	1.061938117	0.661937973	0.830255562	1.049585638	1.311949749	0.547918326	0.923002609	1.17098331	1.494005973	1.193129085	0.948779087	1.543424074	1.211045545	1.034571904	4.089923982	2.08678001	0.513593825	1.046276486	1.282227366	1.351067317	1.1389619	0.506708534	3.310137863	5.329006907	3.424823603	3.140486816	2.191872845
MSTs	A316003-101	A316003-101	1.454697166	1.956927398	6.598517381	1.146613279		3.495393291	0.921282531	1.72377617	1.20300049		2.005102624	1.759668181	1.623905388	1.513076798	0.609965353	1.718309566	1.616314081	1.104318604	1.2370368	2.288172328	1.870719297	2.110669679	1.886347018	1.975991421		1.19450654	3.625157999	4.508926138	3.999071091		1.246874432	3.064462131	1.518156488	1.517437419	1.779430874	1.681898586	0.832621815	1.346637094	1.290566845	2.556627166	2.457834506	1.619192992	1.29097258	2.14665853	1.064933795	1.573924926	2.468772796	2.913216766	2.221544659	0.633660987	1.728195128	3.202554346	2.017314711	1.600116348	4.709067316	2.579362559	2.26072088	3.462765381	5.508953134		0.543779799		0.623500263	1.334973878	0.607827687	0.71553553	0.43222232	1.066149173				0.453981907	0.762160901	0.729073468	0.905046708	0.91918433	0.951252119	1.03698439	0.653296494	0.480123138	0.410724815	0.638629996			1.410165478	0.578813408	1.367127852	0.868738604	0.453048142	0.805533752
MSTs	A331004-101	A331004-101										5.827654169													1.450433517	1.768211273							10.39241723	16.97476518	6.561864924	5.401828449	10.10175425	7.388189203	3.664849904	5.474901096	4.401293101	8.733441005	4.077525233	3.100155564					3.08767056	3.756321584				3.114024995	2.249922493			6.292550925	3.884166681	4.071167399	9.398835035																			7.017836201		7.932608299					13.1140411					
N- Compounds	2-Imidazolidone-4-carboxylic acid	A163025-101	5.026098058	4.420006973	3.834934381	6.239816603	10.44145039	6.728987728	6.302947872	4.754829893	8.311996556		4.552921895	4.328240118	5.048647583	6.680104431	10.42412636	3.612007913	4.327249403	3.920175946	3.256834152	4.109194738	2.388154026	3.72935338	1.847254723	3.392010349	1.496775054	1.896473043	1.93983981	1.224667947	2.700175	0.661762388	4.202475952	8.055366094	4.382608038	4.183407465	7.840237459	3.692307636	3.986332438	3.114252263	2.57743902	4.356165765	8.908447913	7.030335605	7.505924854	7.797058135	7.949912607	6.438031852	7.385141716	6.616148414	5.922448085	9.979092581	2.542749028	4.138657398	4.239479565	4.427162839	4.685842705	2.498303702	2.264572497	3.349785816	4.168166622	0.708851892	7.942347434	12.38129468	8.198582278	11.61718361	10.35696996	5.30095891	7.537919651	6.90977161	7.236440291	10.00999747	8.27874209	10.30025589	9.865203526	7.87707289	13.09351246	6.945239601	8.18514998	3.97560562	7.870951451	0.857485105	5.865271113	7.272525273	9.052428846	7.042127711	4.565699307	2.998409763	4.63328956	5.242675872	3.384708471	6.531714174
N- Compounds	Adenosine	A261002-101																																																								2.88722033	2.344453156																					3.838218769									6.810643812		4.723222253	
N- Compounds	Adenosine, 5-methylthio-	A280002-101	7.644923396	8.310510858	8.731168245	8.021499225	9.05304456	7.636670016	8.972666022	9.765004013	8.159707828	1.496666556	9.79363771	9.063478103	9.153212224	8.675836211	7.220461792	5.389665841	6.763830709	6.16827781	5.075254755	5.679562017	9.021610995	12.12315542	12.03160815	8.805162868	6.509737997	7.406826959	6.828851106	7.685222609	7.645653185	2.451145173	7.419621655	12.29937565	7.964952826	6.594123498	8.219383709	8.980595871	4.604963807	7.973922201	6.603322526	8.821987894	8.898912129	7.688499144	9.885666336	6.924695081	8.142664089	7.210640987	9.378422529	9.710458187	7.448816459	6.393316071	7.27643924	11.80482128	7.88496165	7.836451238	9.307039367	13.23761205	8.484508097	8.166335242	11.9563676	2.770481893	9.917121401	9.635418682	9.327319791	9.453033613	6.412093104	7.834450956	8.672731025	12.61900088	5.259850098	8.950782965	9.515439069	13.29307383	9.762511528	8.594623664	12.90255926	9.656225292	9.339170612	10.75071789	11.48577146	3.19418769	10.17765793	12.85425354	11.81178164	11.39702331	4.245584982	7.804599093	10.31057893	10.69131164	7.032794975	9.180510294
N- Compounds	Adenosine-5-monophosphate	A307003-101	3.26359941	2.560772517	2.364241833	2.592879865	1.992914733	2.535504241	4.044506963	2.683461231	4.144691206	2.230428021	3.271752346	3.279453216	2.377323799	2.543104185	2.424695382	2.327265005	2.078054015	2.335993497	1.20180236	1.873019404	3.7329441	1.520229899	1.689789319	5.540516213	3.049670995		1.7770863		1.816265541	2.481265924	3.337924402	5.816329352	2.110349816	2.819073565	5.591516102	4.223271398	2.694993761	3.672461221	2.739645826	4.975099146	6.59460087	2.346992577	3.689481555	2.319940488	2.906490573	2.984299757	4.535535694	6.312243634	3.628346577	2.502012093	3.457644595	4.710637841	10.09821756	2.398886402	5.399913302	8.577067104	2.7811061	4.959772561	16.60912598	1.540606405	2.353775379	1.684887779	1.81695245	2.920818567	1.390106428	2.497828586	2.368040429	2.976687233	0.961931092	2.131215093	1.618466531	1.543288263	1.992576297	1.063928001	2.671585203	4.735764885	1.296982642	1.214923323	5.024240495	3.199680366	1.546753455	1.554650816	2.521937138	1.608652919	6.225708183			5.237733697		2.581858075
N- Compounds	Ethanolamine	A128002-101	6.75876186	5.05042433	4.298608739	4.509077247	4.628162442	7.372256211	5.986276131	32.78326723	4.593321836	4.814202136	9.10495614	10.48921406	5.304953307	4.96660804	6.010451296	20.51460048	27.59148675	26.28604242	18.69931278	6.584175255	20.36046692	36.29685868	30.90028704	21.2621846	19.78489333	26.62542209	30.18515856	25.25370148	33.36174106	32.16448013	5.15641277	6.967572064	5.236578534	4.293291876	3.933810778	5.445776425	5.439491275	7.031743534	6.62458363	5.409156024	8.302938744	10.160453	6.425755269	6.14633129	6.015883013	23.58379519	33.10465747	20.81016114	39.29627785	16.84116176	8.810704476	24.94607487	8.735929826	6.512696022	10.57829439	51.20061915	47.40529502	28.85850907	41.41870478	45.16824712	5.129396052	6.013834417	4.475485385	3.546715452	5.113453338	5.680299616	6.733097131	5.375142657	4.836332083	4.147019979	5.409759928	7.360683464	6.808882986	5.449188207	4.628339993	22.26618326	23.48318572	27.36336283	35.11452662	22.30034839	13.9976685	16.77180313	32.44738318	17.75357253	28.36288349	29.88708781	40.42971156	21.71286051	20.40224785	30.30392781
N- Compounds	Guanine	A214002-101	0.248328923							0.792620615			0.490869101	0.522732849	0.323165885	0.360863405	0.593605001	0.330750121	1.471281043	0.513725091	0.490994695	0.33904408	0.666614556	0.614411315	2.129417044	0.52701729	0.226330226	0.669808064	1.213165781	1.119849821	1.047666134					0.235875327					0.303246511		0.298169269	0.265244442			0.350381255	0.329985863	0.366120715	0.431811077	0.456146772	0.524790439	0.313025306	0.349607762	0.341602265		0.31833956	2.099959417	2.231406107	0.405488214	0.41972047	0.230985317	0.299364839				0.495452308	0.365532994	0.245374882					0.283758146			0.374896592	0.515046956		1.018405687	0.566785583	0.238597956	0.325459012	0.292952286		0.283699365		1.019303623	2.745736803	0.579500445	1.39320793	0.476025005
N- Compounds	Nicotinic acid	A133004-101	0.442596766	7.626160101	6.823521192	6.422696241	4.415809342	5.687473095	7.250713986	7.802048569	8.375841728	3.89821083	7.772773773	7.571911987	5.532685014	6.413519821	4.983555066	6.213155881	6.757545487	9.525266889	6.058784347	4.166702722	1.668704721	8.705609506	4.248692322	3.327578563	8.16261708	5.923385633	7.952673045	8.848962156	8.882724659	5.453099647	4.884812325	7.014391447	7.752892946	5.29103981	4.375557297	4.133904776	6.8051054	8.955892693	4.000769512	4.181075209	1.066962301	8.015679772	8.179667288	6.876098137	4.249702763	6.454436241	10.4894932	7.640322218	8.267044761	1.407229342	6.162292341	8.186274686	4.180225355	7.949574983	5.563436759	4.650443611	13.3492348	3.648882422	4.367207508	7.495536336	8.998913507	8.556487915	8.158371324	7.76460132	4.604799644	9.466597332	9.361394443	9.389350646	8.543675567	7.675331446	7.401375014	8.947067794	12.54853074	8.722025824	8.519634569	4.785554611	10.43567152	7.134829722	8.120484609	4.836145418	9.389790915	12.69237961	12.69270324	9.516392688	5.660606889	13.07450524	20.39595973	14.31683195	15.13864726	10.14085547
N- Compounds	Orotic acid	A176003-101																															7.448324672	23.05972766	6.992638939	11.03431727	6.766767774	6.521150189	6.873722519	7.764142014	6.062800887	6.777765571	3.164945105	3.924906487	3.595992014	6.197592046		2.860822149	2.752384345	2.106510008	1.105368806		4.847402622	3.424841805	1.541725223	6.539553936	2.509338368	1.85931114	3.018945216	2.836881021	3.636379981													1.005017625		1.010650501						2.863869461					2.928518789					
N- Compounds	Propanoic acid, 2-amino-2-methyl-3-hydroxy-	A124001-101	4.049030822	3.347949417	2.122447495	2.644148093	5.416279452	3.506792268	4.146923214	3.571388697	4.74675694	4.985585733	3.155483715	3.910730374	2.732365575	2.68246319	1.686207769	2.082427133	2.549853551	2.684202906	2.046878929	2.231988295	4.083944795	3.713082823	4.266796784	2.897273479	10.76108318	1.932119665	2.737837903	2.050801271	2.155734702	4.243406043	2.253805009	4.896415787	3.48822743	3.431454911	3.369428969	4.012154317	2.31041634	4.429934802	3.682729442	4.837298516	6.841730637	4.48438408	3.811990346	2.977771893	4.543439148	3.900323036	4.277345004	4.455847225	3.496120094	5.10420616	3.348429588	5.279053063	3.82271843	4.814429571	5.739029453	7.089219538	3.517228897	3.777887354	4.89718238	6.705399852	5.938353055	7.719183964	6.047242286	6.544683157	2.372126975	3.189070772	5.317215593	6.184487743	3.412573913	4.63962442	4.356877238	5.813671122	6.68107791	5.298977206	6.326121045	5.102135144	6.1980039	4.506914706	4.444754601	6.714659552	4.008777544	6.35107305	5.556240775	3.795643216	8.807369885	3.466294843	4.719288519	3.479865139	3.225864096	3.92601418
N- Compounds	Putrescine	A175002-101	0.872541774	1.003972406	0.809122781	0.845533698	1.299245637	0.948043038	1.084021345	1.125208946	1.302383434	0.036772047	1.210108999	1.225222762	0.968504502	0.890945571	1.23128797	0.595756726	0.805885563	0.683936951	0.515654441	0.605644404	0.726827851	0.806499154	0.457074168	0.64508401	0.208371537	0.428430328	0.675399607	0.600833061	0.681225654	0.064592668	0.535466045	0.840204302	0.539964973	0.705263529	0.779310356	0.617684141	0.52672248	0.684254029	0.52327073	0.644579927	0.774901413	0.846894305	0.682850525	0.713569978	1.193086138	0.680465096	1.000073168	0.972516621	0.681014159	1.033383453	0.581348245	0.919127151	0.622561034	0.873718234	0.818573951	0.594548504	0.648028941	0.505313236	0.662689654	0.100442561	1.415708981	1.696229313	1.443391269	1.437844245	1.340632582	1.028810733	1.553122988	1.75102584	1.157192592	1.365038194	1.655972337	2.274734973	2.329681672	1.470178903	2.007511325	1.283121757	1.594581391	1.104341076	1.319780925	0.087807795	1.650608715	1.92603743	1.697620222	1.433105889	0.22328607	0.944542377	1.309247103	1.05665203	0.888414891	1.157532019
N- Compounds	Pyridine, 2,3-dihydroxy-	A131006-101		1.441737533		1.347381437	1.277459467	1.310536661	1.828793326	0.847938496	1.319051795		2.026416889	1.433971135	1.18213065	1.270673252	1.133946254	0.937945561	1.038672047	1.854950811	0.950104185	0.678930236	0.975946903	1.896414239	0.813453848	0.527373518		1.472297278	1.13910167	1.247521794	1.345992236		1.796209641	1.443931355	1.732930902	1.014223858	1.017859399	1.612268408	2.044967377	2.166319578	0.673584006	0.841796263	0.77869111	1.564251405	1.193044326	1.561096926	1.055537337	1.947969075	1.957159663	1.422988891	1.277558641	0.867747181	1.354338673	1.972120701	1.086338185	1.786110005	1.509473876	1.551048299	1.72265193	0.797102365	0.94326844		1.577223613	1.418616735	0.895747139	0.695594178	0.683492605		1.122030198	0.95336877	1.153945602		0.989646845	1.249725486	1.812903676	0.977523936	1.043560258	1.424137467	1.45925074	0.744976301	0.710388806		2.03450813	1.852126379	1.626595809	1.174398515		1.016931745	1.332292772	1.080756366	1.280700552	0.905655644
N- Compounds	Pyridine, 2-hydroxy-	A105003-101	0.825664484	2.33963723	1.64569455	2.262232853	1.089777781	1.432532336	2.081064048	1.259572506	1.90101607	0.619245313	1.711097052	1.701044222	2.023746903	2.308219417	0.805551199	1.310340942	2.015274048	1.985296366	1.036655279	0.938008827	0.852328467	1.852877693	0.5686335	0.918874176	1.051071969	1.509124936	2.000119754	1.662286542	1.357569952	0.577524598	2.769710505	3.062497864	3.231535434	1.546565165	2.175416453	2.389927454	1.955252365	2.685094921	1.035688363	1.689479232	1.26653413	2.16154987	2.659332605	1.930345837	0.836736858	1.993297462	2.141223765	2.012615722	1.426551409	0.629450688	2.116857668	2.599112463	3.101411556	1.610696421	1.271388421	0.978673716	1.645906781	1.007674292	1.33705405	1.012560694	1.694546881	1.947567083	1.866892335	1.420303198	0.800213409	0.862185012	1.750827114	1.635943896	1.151865976	0.946458407	0.963404488	1.196521942	1.265930852	0.750741095	0.894959642	0.767573155	1.387508546	0.387004278	0.680030346	0.671272174	0.969005438	1.443147979	1.793485596	1.150108406	0.698530825	0.845005474	1.304740666	1.194902906	0.775408126	0.803660454
N- Compounds	Pyridine, 3-hydroxy-	A114003-101	0.903100115	0.70883546	0.506710731	0.508244362	1.000598322	0.504686963	0.564265052	0.497878624	0.565625763	0.701161672	0.866739601	0.602115678	0.554242681	0.558720024	0.636128633	0.563825893	0.634955023	0.835906347	0.674307088	0.569236859	0.881038828	0.724684413	0.884560226	0.682032106	0.711326237	0.564570309	0.590600563	0.5385051	0.528135	0.495824345	0.658429016	0.81120952	0.820621553	0.878228312	0.979247759	0.82533851	0.73489003	0.862796056	0.837144839	0.750104471	1.129015226	0.689938397	0.652920581	0.529888985	0.881340844	0.665405876	0.823006142	0.687826271	0.576506185	0.645107582	0.73632454	0.945145627	0.71772806	1.183519627	0.884447147	1.359595157	0.79715455	0.80950813	0.958981282	0.658102201	0.537160755	0.58183844	0.562674072	0.493348468	0.810649299	0.463042165	0.586101652	0.589378282	0.698050238	0.599715865	0.515654556	0.560447564	0.726459428	0.663442467	0.679934649	0.897540329	0.648862921	0.562987076	0.656732977	0.751526194	0.670123652	0.63913209	0.675152387	0.472455987	0.653188987	0.50941678	0.616753274	0.504558835	0.728953084	0.739905124
N- Compounds	Spermidine	A220002-101	1.202906035	2.500627558	2.258730078			2.134225068	4.932603427	3.275276521	4.054819126		4.196677858	4.184204197	3.031640556	2.938353673	2.851922614	1.700535427	2.573889425		1.607467368		1.484297148	3.308864903	2.970918526	1.787991575	1.340130652			2.303703571	3.019676768										1.175255142			1.845968174			2.402580444		2.114252889	2.173929778	2.224912526	2.637212511		3.162662209	2.205603092			2.298006486			1.523746152		2.296218744	2.977730951	1.877150029	2.506642204	2.365244131		2.728732494	4.163835089			2.236599664	6.24789641	3.893617146	2.501571541	2.025385525	1.909049854	3.708090685	4.93373165	2.371316851		2.441671944	3.803239454	3.281030384	2.322826964		2.920554043	3.628716176	2.87655432	2.152455759	
N- Compounds	Tryptamine, 5-hydroxy-	A248001-101	6.204109998	5.959056329	4.40423307	7.7813756	4.254295677	6.154786617	8.271467294	6.16084615	6.865777668	0.949178097	11.9451377	10.18046685	8.810997612	7.807645003	4.488840789	5.392821854	7.276377617	6.150763167	5.164891859	5.591990335	7.337710465	8.589104871	8.706636629	8.15779579	5.855755421	5.075334309	5.773989504	3.97489731	4.690090932	0.548123963	5.527448233	8.596595012	6.186584216	5.9332491	7.476669694	8.027654168	4.992108082	7.019232174	6.433687428	7.636581286	7.605529633	7.266243333	5.878095564	5.938141093	5.737335099	7.438742529	10.37860065	9.291859295	8.197949645	4.178316088	6.286194951	10.73197169	6.416827071	6.605490361	8.68632678	7.225428529	5.34559283	7.012510898	7.662440604	2.232426569	7.245840816	9.216245921	9.693017417	10.06329784	4.100025941	3.529468211	6.705300474	6.882714477	3.385491932	4.306644817	5.671431585	6.33664559	6.068251401	4.67452275	7.73495856	5.113054361	5.754338278	2.87062599	6.827809517	1.726736669	6.146108801	5.607846778	5.700147016	5.837624205	8.056133387	6.479748	2.15694515	9.867621599	0.996068732	7.615561284
N- Compounds	Uracil	A136001-101	1.281706471	18.86237288	9.77017796	12.31152445	7.018039498	10.45274606	18.9314741	9.60865159	13.87519999		15.89264506	14.4776473	6.936876586	7.142176694	4.592166829	7.40396771	10.75657292	15.73113613	4.663341955	2.866353658	2.630800647	16.91943407	1.91949853	1.690022193	4.237650784	17.01281975	16.08476145	12.76995323	10.68006128	1.81761463	11.22063206	11.80322002	17.8058485	8.025372698	4.144872462	11.06990634	17.37087599	17.50262019	5.454684273	2.393150222		13.03035648	9.124316831	11.35256091	8.193762537	12.59781678	13.49722102	6.200831261	6.70056151	2.887204793	9.880921358	13.50949701		9.176236759	4.525693636	2.49212236	16.11992197	2.978844008		3.172971958	13.16736374	14.62395502	6.559295402	7.150998539	4.767844796	7.496512226	12.84994799	4.906149676	8.310168765	4.951892277	6.999874068	9.172350507	21.11324758	7.503234536	4.086703009	1.868356245	15.79309458	5.235039424		2.61540256	12.71119816	12.31389898	7.558543515	7.935431387	2.156786406	12.48148433	17.96391286	6.829972084	9.225238539	5.436966685
N- Compounds	Uric acid	A211006-101					2.076131255	0.755596637												1.950749533			0.60619528				0.926645422						4.004123158	0.620942658	1.70043954	0.762049606	1.029897647				0.857524782	0.754637113					0.856242585					0.409320022						0.61983811				0.787848039	3.288682002		0.841517975	1.175138822		1.769663803		0.847425897	1.495429848	3.191441961		0.485162093			0.684702946	0.469338195	0.998077381		0.927977584	17.1668518	0.746347081			0.806109969	0.71479127	0.789760427	0.685664476	0.727709738		
N- Compounds	Uridine	A246006-101								1.416932325							0.302810976						0.718522196		5.851997949	0.421729209		0.518152728		2.79250929	2.645502852							1.144171351		1.577132431	0.687690142	1.08667731	0.648795145								1.701696667	0.378885681						16.16486486	5.318018715	1.195065862	4.09187787								1.210306743								0.410771412	1.176391224		3.790948338	7.638572995				0.589043843			4.844274199	12.02024562	8.044449359	6.102002707	3.116008945
Phenylpropanoids	Caffeic acid, trans-	A214001-101		0.77100336	0.430282589	0.452994307	0.682229169	0.834150346	0.681617171		0.471370296	0.373065013	1.270810124	0.684990511	0.322460129	0.2863594	0.478838144	0.464662915	0.595672001	0.844336975	0.445050668	0.283996287		0.985426147	0.870056668	0.181876617	0.711214198	0.708921392	0.650219252		0.327356438	0.422169893	0.483052371	0.683848664	0.804679287	0.808849504	0.321317261	0.614778723	0.881391212	0.841330838	0.514804414	0.266670166		0.754671417	0.473397931	0.436038028	0.659187642	1.041323688	0.775576805	0.550637727	0.32002671	0.485637537	0.639353987	0.690894277		0.733978802	0.378835677	0.279774863	0.833019283	0.516010735	0.248802207	0.73998131	0.861734249	0.586441563		0.269480955	0.48334454	0.552771825	0.508202636	0.519042148	0.494008081	0.373019485	0.418009757	0.471034733	0.8859204	0.485252355	0.375599921		0.798194277	1.510339157		0.61874289	0.846877709	0.831685676	0.404476974	0.398729326	0.600674493	0.43023743	0.556775115		0.577061218	
